start,end,speakerId,content,speakerIndex,duration,primaryType_Noise,primaryType_PII,primaryType_Speech,sentiment_score
707.1,713.07,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,"cause wa~ if i did it right now, i can guarantee you the same thing will happening. i will record it for #[phatic] you if you want me to.",1,5.970000000000027,False,False,True,0.3182
713.96,728.04,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"no, i'm asking because it could have possibly been when our office was still closed. but i mean, if it was during that time, it was like #[phatic] what eleven our time and we're all we're we are available from nine am, eastern standard time.",2,14.079999999999927,False,False,True,0.3919
729.04,740.14,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,"yo~ #[overlap_start] this wouldn't been (()) #[overlap_end] #[breath] this this would in the time that you open in that case. so your eastern time? there's no question to me. yeah, so, #um, that would, that wouldn't have been the issue (()).",1,11.100000000000023,False,False,True,0.0
729.04,730.96,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"#[overlap_start] you know, so if that was this case, #[overlap_end]",2,1.9200000000000728,False,False,True,0.0
740.4,748.73,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"exactly. #[breath] exactly, #[phatic] cause we open at nine am eastern standard time. so i mean, #[phatic] if you called ten pacific,",2,8.330000000000041,False,False,True,0.0
749.29,754.07,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"i mean, yeah, we would definitely should have answered i'm not sure what happened #[phatic] there.",2,4.780000000000086,False,False,True,0.4475
754.41,764.6,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,"yeah, and i, and again, i'm, i'm do~ i'm as~, i'm giving you this as a customer service crew. because i'm not just the customer, i'm a consultant. and i'm",1,10.190000000000055,False,False,True,0.5574
765.13,774.98,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,i'm expecting to give other people the go ahead #er to to use your service. and i i would hate for that anybody that i like #[breath] to have to go through what i went through today.,1,9.850000000000023,False,False,True,-0.296
775.26,775.81,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,yeah.,2,0.5499999999999545,False,False,True,0.296
776.62,777.72,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"yeah, i couldn't #[overlap_start] imagine. #[overlap_end]",2,1.1000000000000227,False,False,True,0.296
777.23,778.23,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,#[overlap_start] right? #[overlap_end] yeah.,1,1.0,False,False,True,0.296
778.23,782.08,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_2,"i understand there martin. #[breath] and i apologize, you know. #[noise]",2,3.8500000000000227,False,False,True,0.1027
782.42,783.72,en_US_7fb28717-51b7-4d73-8a73-f9f9f8833720_1,yep. (()) hello?,1,1.3000000000000682,False,False,True,0.296
0.0,4.29,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"thank you for calling the concierge department my name is ((greece,)) who do i have the pleasure of speaking with today?",1,4.29,False,False,True,0.7351
4.65,6.05,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yes, hi, this is",2,1.3999999999999995,False,False,True,0.4019
6.06,7.29,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[pii-name],2,1.2300000000000004,False,True,False,0.0
7.54,9.01,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"hi, armano!",1,1.4699999999999998,False,False,True,0.0
9.33,13.48,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,as you're calling from (()) is that the number associated with your account?,1,4.15,False,False,True,0.0772
13.97,14.74,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yes.,2,0.7699999999999996,False,False,True,0.4019
14.97,19.23,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, one moment for me to pull up an account ((yeah mister armano, mister armano.))",1,4.26,False,False,True,0.2263
19.25,19.74,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,all right.,2,0.48999999999999844,False,False,True,0.0
19.78,26.57,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, well thank you so much mister armano for being a member of well discovery pacific. how may i ((further assist)) your travel needs today?",1,6.789999999999999,False,False,True,0.765
27.23,34.82,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"hi, i'm just cur~ i'm trying to rent a car, i'm going to ((cargo)) tomorrow (()) whatever it's called.",2,7.59,False,False,True,0.0
35.44,36.69,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,(()),2,1.25,False,False,True,0.0
37.45,38.04,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,okay.,1,0.5899999999999963,False,False,True,0.2263
38.37,42.13,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,and i'm trying to rent a car once i get there from the airport.,2,3.760000000000005,False,False,True,0.0
42.85,44.36,unknown,unknown,nan,1.509999999999998,False,False,False,0.0
44.36,50.9,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yeah. #[no-speech] it's that a possibility or do i have to go to a rental place over there?,2,6.539999999999999,False,False,True,0.296
52.25,54.44,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,so we could see what we have available at this time.,1,2.1899999999999977,False,False,True,0.0
55.7,56.46,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,all right.,2,0.759999999999998,False,False,True,0.0
56.56,65.02,unknown,unknown,nan,8.459999999999994,True,False,False,0.0
67.7,71.71000000000001,unknown,unknown,nan,4.010000000000005,True,False,False,0.0
71.8,73.73,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,the ((cabos)) international airport?,1,1.9300000000000068,False,False,True,0.0
73.77,75.7,unknown,unknown,nan,1.9300000000000068,True,False,False,0.0
75.74,78.56,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#um i think it's yeah i believe so.,2,2.8200000000000074,False,False,True,0.296
78.68,86.53999999999999,unknown,unknown,nan,7.859999999999985,True,False,False,0.0
86.63,91.24,unknown,unknown,nan,4.609999999999999,True,False,False,0.0
91.4,91.99,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,okay.,1,0.5899999999999892,False,False,True,0.2263
93.07,95.28,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"could i, and could i have a pick-up date, please?",1,2.210000000000008,False,False,True,0.3182
95.32,97.15,unknown,unknown,nan,1.8300000000000125,True,False,False,0.0
97.19,98.49000000000001,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,pick-up date is tomorrow.,2,1.3000000000000114,False,False,True,0.0
99.18,101.15,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"can i have a drop-off date, please?",1,1.9699999999999989,False,False,True,0.3182
101.18,102.85,unknown,unknown,nan,1.6699999999999875,True,False,False,0.0
102.86,104.92,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,drop-off it is twentieth.,2,2.0600000000000023,False,False,True,0.0
104.97999999999999,105.9,unknown,unknown,nan,0.9200000000000159,True,False,False,0.0
105.93,107.19,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,the twenty six? #[noise],1,1.259999999999991,False,False,True,0.0
108.8,109.52000000000001,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yes.,2,0.7200000000000131,False,False,True,0.4019
109.97,111.52000000000001,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,could i have a (())?,1,1.5500000000000114,False,False,True,0.0
111.84,113.52000000000001,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"could i have a pick-up time, please?",1,1.6800000000000068,False,False,True,0.3182
115.42,116.72999999999999,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#um,2,1.309999999999988,False,False,True,0.0
117.53999999999999,119.97999999999999,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,i don't know i believe i'm arriving at,2,2.4399999999999977,False,False,True,0.0
121.34,123.77,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,noon so hold on one second.,2,2.4299999999999926,False,False,True,0.0
126.54,128.65,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"yes, #[overlap_start] i'm right here okay yes #[overlap_end] i'm right here.",1,2.1099999999999994,False,False,True,0.743
126.78,128.14,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] (()) #[overlap_end],2,1.3599999999999852,False,False,True,0.0
128.66,130.99,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"could i ha~ could i have a drop-off time, please?",1,2.3300000000000125,False,False,True,0.3182
130.99,132.81,unknown,unknown,nan,1.8199999999999932,True,False,False,0.0
132.85,133.98,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,drop-off time.,2,1.1299999999999955,False,False,True,0.0
135.27,140.17000000000002,unknown,unknown,nan,4.900000000000006,True,False,False,0.0
140.2,142.46,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"mhm, ((could you decide)) what drop-off time?",1,2.2600000000000193,False,False,True,0.0
143.63,146.61,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"i'm i'm looking to see what's my flight time, so.",2,2.980000000000018,False,False,True,0.0
146.63,149.03,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, well take your time, i'm right here.",1,2.4000000000000057,False,False,True,0.4588
149.07,150.61,unknown,unknown,nan,1.5400000000000205,True,False,False,0.0
150.64,151.12,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,((all right.)),2,0.4800000000000182,False,False,True,0.0
151.15,154.73,unknown,unknown,nan,3.579999999999984,True,False,False,0.0
155.35,157.07,unknown,unknown,nan,1.7199999999999989,True,False,False,0.0
157.63,159.38,unknown,unknown,nan,1.75,True,False,False,0.0
160.0,160.85,unknown,unknown,nan,0.8499999999999943,True,False,False,0.0
160.86,163.65,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"okay, #uh probably around one pm.",2,2.789999999999992,False,False,True,0.2263
164.26,165.25,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, one pm.",1,0.9900000000000091,False,False,True,0.2263
166.34,166.68,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yes.,2,0.3400000000000034,False,False,True,0.4019
166.82,170.55,unknown,unknown,nan,3.730000000000018,True,False,False,0.0
170.57999999999998,179.05,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, let me see what we have available for that time. oh and #um it was one pm for picking it up also, am i correct?",1,8.470000000000027,False,False,True,0.2263
179.07,180.16,unknown,unknown,nan,1.0900000000000034,True,False,False,0.0
180.17,181.4,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yes, twelve thirty to one.",2,1.2300000000000182,False,False,True,0.4019
181.81,182.81,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] one (()).#[overlap_end],2,1.0,False,False,True,0.0
182.2,182.67,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#[overlap_start] okay.#[overlap_end],1,0.46999999999999886,False,False,True,0.0
184.46,186.72,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, so.",1,2.259999999999991,False,False,True,0.2263
186.76,191.08,unknown,unknown,nan,4.320000000000022,True,False,False,0.0
191.24,193.79,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,will you be dropping it off at the same location?,1,2.549999999999983,False,False,True,0.0
193.81,194.8,unknown,unknown,nan,0.9900000000000091,True,False,False,0.0
194.84,195.97,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,at the airport yeah.,2,1.1299999999999955,False,False,True,0.296
196.34,199.87,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,so that's ((done)) there's the twenty first to the twenty fifth.,1,3.530000000000001,False,False,True,0.0
199.94,201.63,unknown,unknown,nan,1.6899999999999977,True,False,False,0.0
201.66,204.2,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"#um i ((it's)) only, hold on.",2,2.539999999999992,False,False,True,0.0
204.66,207.21,unknown,unknown,nan,2.5500000000000114,True,False,False,0.0
207.31,210.98,unknown,unknown,nan,3.6699999999999875,True,False,False,0.0
211.01,212.72,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yeah, dropping off on the twenty fifth.",2,1.710000000000008,False,False,True,0.296
212.82,214.02,unknown,unknown,nan,1.200000000000017,True,False,False,0.0
214.05,214.69,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,okay.,1,0.6399999999999864,False,False,True,0.2263
214.72,215.95,unknown,unknown,nan,1.2299999999999898,True,False,False,0.0
216.04,222.22,unknown,unknown,nan,6.180000000000007,True,False,False,0.0
222.25,227.73,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, #um just to clarify something can i please (()) let me just confirm something, ((please?))",1,5.47999999999999,False,False,True,0.4939
227.8,229.19,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,sure go ahead.,2,1.3899999999999864,False,False,True,0.3182
229.37,230.52,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,okay (()).,1,1.1500000000000057,False,False,True,0.2263
230.69,233.47,unknown,unknown,nan,2.780000000000001,True,False,False,0.0
233.51,235.47,unknown,unknown,nan,1.960000000000008,True,False,False,0.0
235.51,236.69,unknown,unknown,nan,1.1800000000000068,True,False,False,0.0
236.76,237.92000000000002,unknown,unknown,nan,1.160000000000025,True,False,False,0.0
237.98,241.68,unknown,unknown,nan,3.700000000000017,True,False,False,0.0
241.73,244.5,unknown,unknown,nan,2.7700000000000102,True,False,False,0.0
244.56,245.48,unknown,unknown,nan,0.9199999999999875,True,False,False,0.0
245.52,246.93,unknown,unknown,nan,1.4099999999999966,True,False,False,0.0
246.97,248.5,unknown,unknown,nan,1.5300000000000011,True,False,False,0.0
248.85,253.39,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"#[noise] (()) #[noise] yes, hello!",2,4.539999999999992,False,False,True,0.4574
253.46,259.79,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"i'm still here trying to confirm something about this i know but #um just give me a moment could i ((place you on a brief hold)), please?",1,6.3300000000000125,False,False,True,0.4497
259.82,260.66,unknown,unknown,nan,0.8400000000000318,True,False,False,0.0
260.7,261.94,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yes, yes go ahead.",2,1.240000000000009,False,False,True,0.6597
262.43,263.54,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, thank you so much!",1,1.1100000000000136,False,False,True,0.5707
263.66,268.17,unknown,unknown,nan,4.509999999999991,True,False,False,0.0
268.19,269.0,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,hello!,1,0.8100000000000023,False,False,True,0.0
269.03,270.02,unknown,unknown,nan,0.9900000000000091,True,False,False,0.0
270.04,270.33,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yes.,2,0.2899999999999636,False,False,True,0.4019
270.36,272.47,unknown,unknown,nan,2.1100000000000136,True,False,False,0.0
272.47,272.69,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,hi!,2,0.21999999999997044,False,False,True,0.0
272.71,274.86,unknown,unknown,nan,2.150000000000034,True,False,False,0.0
275.24,278.92,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"#[overlap_start] yes, #[overlap_end] i'm, yes i'm still looking into the prices on this ((year)).",1,3.680000000000007,False,False,True,0.6597
275.24,275.73,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] hello! #[overlap_end],2,0.4900000000000091,False,False,True,0.0
278.93,280.36,unknown,unknown,nan,1.4300000000000068,True,False,False,0.0
280.39,280.75,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,hello?,1,0.36000000000001364,False,False,True,0.0
280.78,281.79,unknown,unknown,nan,1.0100000000000477,True,False,False,0.0
281.8,282.72,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yes, i'm listening.",2,0.9200000000000159,False,False,True,0.4019
284.89,285.3,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,so,1,0.410000000000025,False,False,True,0.0
285.32,285.98,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yes, i'm right here.",2,0.660000000000025,False,False,True,0.4019
286.0,288.64,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"yes, #[overlap_start] i'm still #[overlap_end] looking into the prices here because #[breath]",1,2.6399999999999864,False,False,True,0.4019
286.4,286.97,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] ((i'm sorry!)) #[overlap_end],2,0.57000000000005,False,False,True,0.0
289.13,298.38,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"yes, ((there's)) yes they're changing ((and changing)) at the moment just please give me a moment. i'm so sorry i'm taking #um (()) but i have to look into this.",1,9.25,False,False,True,0.4551
299.27,301.13,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,it's all right. #[overlap_start] (()) #[overlap_end],2,1.8600000000000136,False,False,True,0.0
299.8,302.97,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#[overlap_start] i'm still just confirming #[overlap_end] something here.,1,3.170000000000016,False,False,True,0.0
303.81,305.72,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#[overlap_start] okay thank you #[overlap_end] so much.,1,1.910000000000025,False,False,True,0.5267
303.54,304.76,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] all right no problem. (()) #[overlap_end],2,1.2199999999999704,False,False,True,-0.5994
306.1,307.14,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,(()),2,1.0399999999999636,False,False,True,0.0
307.29,308.13,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,okay.,1,0.839999999999975,False,False,True,0.2263
308.18,309.59,unknown,unknown,nan,1.4099999999999682,True,False,False,0.0
309.64,313.28,unknown,unknown,nan,3.6399999999999864,True,False,False,0.0
314.97,321.8,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, so we already confirmed why the prices have been like this. #[no-speech] one moment.",1,6.829999999999984,False,False,True,0.5267
322.18,325.58,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, #[breath] (()) cabos international airport from the",1,3.3999999999999773,False,False,True,0.2263
325.81,326.88,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,twenty first,1,1.0699999999999932,False,False,True,0.0
326.99,340.47,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"at one pm to the twenty fifth at one pm also, #um we have an intermediate car, ((a precise)) car, we have a standard car the compact i'm just ((naming the type of cars,)) economy",1,13.480000000000018,False,False,True,0.0
340.62,342.43,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,there's also the premium car.,1,1.8100000000000023,False,False,True,0.0
343.56,352.0,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,there's economy sports utility vehicle that's #uh ki~ kinda big. then there's the standard sports utility vehicle that's a red one.,1,8.439999999999998,False,False,True,0.0
352.73,356.17,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"okay, let me ask you what kind of car i'm looking for maybe it will be easier.",2,3.4399999999999977,False,False,True,0.5719
357.04,357.46,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,mhm.,1,0.4199999999999591,False,False,True,0.0
357.46,360.99,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"is there, is there any way #[no-speech] can you hear me?",2,3.5300000000000296,False,False,True,0.0
361.57,362.49,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"yes, i could hear you.",1,0.9200000000000159,False,False,True,0.4019
362.81,367.97,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"yeah, is there any way we can check for a jeep (())? or a #[overlap_start] jeep ((sahara?)) #[overlap_end]",2,5.160000000000025,False,False,True,0.3736
367.13,367.8,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#[overlap_start] a jeep? #[overlap_end],1,0.6700000000000159,False,False,True,0.0
368.88,369.1,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,yeah.,2,0.22000000000002728,False,False,True,0.296
369.14,371.86,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, let me see if we have any jeeps available.",1,2.7200000000000273,False,False,True,0.2263
371.89,376.01,unknown,unknown,nan,4.1200000000000045,True,False,False,0.0
376.04,379.66,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"when i checked the website there wasn't, i'm not sure ((if there's any.))",2,3.6200000000000045,False,False,True,0.1808
380.88,385.95,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"#[noise] #uh no, we don't have any jeeps available at the moment.",1,5.069999999999993,False,False,True,-0.296
385.98,388.31,unknown,unknown,nan,2.329999999999984,True,False,False,0.0
388.35,388.94,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,okay.,2,0.589999999999975,False,False,True,0.2263
389.01,389.92,unknown,unknown,nan,0.910000000000025,True,False,False,0.0
389.94,390.28,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,yeah.,1,0.339999999999975,False,False,True,0.296
390.31,391.55,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#um,2,1.240000000000009,False,False,True,0.0
393.39,397.44,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"okay, so is there any other mid tier suvs, like a toyota rav four?",2,4.050000000000011,False,False,True,0.5267
398.39,399.45,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"okay, let me see.",1,1.0600000000000023,False,False,True,0.2263
399.48,402.64,unknown,unknown,nan,3.159999999999968,True,False,False,0.0
403.7,405.6,unknown,unknown,nan,1.900000000000034,True,False,False,0.0
405.63,409.15999999999997,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,well there is this economy suv.,1,3.5299999999999727,False,False,True,0.2732
410.79,412.7,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,okay which is #uh how much?,2,1.9099999999999682,False,False,True,0.2263
412.77,414.04,unknown,unknown,nan,1.2700000000000387,True,False,False,0.0
414.07,415.53,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#um there's the,1,1.4599999999999795,False,False,True,0.0
416.09000000000003,419.76,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,((gif range)) and that is seventy seven dollars a day.,1,3.669999999999959,False,False,True,0.0
419.79,422.47,unknown,unknown,nan,2.680000000000007,True,False,False,0.0
422.5,424.31,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"all right, anything cheaper? #[noise]",2,1.8100000000000023,False,False,True,0.0
424.35,425.5,unknown,unknown,nan,1.1499999999999773,True,False,False,0.0
425.52,430.09,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"yes, we do have cheaper, then there's the #um #[noise]",1,4.569999999999993,False,False,True,0.4019
431.57,433.79,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"there's the, one moment.",1,2.2200000000000273,False,False,True,0.0
434.71,439.63,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,(()) that is fourteen dollars a day which give you a total of fifty six dollar.,1,4.920000000000016,False,False,True,0.0
439.67,441.51,unknown,unknown,nan,1.839999999999975,True,False,False,0.0
441.53,442.11,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,what car is that?,2,0.5800000000000409,False,False,True,0.0
443.6,456.44,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"that is the, it's an economy suv (()) #[no-speech] (()) budget and it's fourteen dollars a day which give you a total of fifty six dollars i want you to know that this price does not include taxes made by the #um",1,12.839999999999975,False,False,True,0.0772
456.84000000000003,457.68,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,car rentals.,1,0.839999999999975,False,False,True,0.0
458.36,459.8,unknown,unknown,nan,1.4399999999999977,True,False,False,0.0
459.84000000000003,463.29,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"#uh how much are the taxes you know, or am i gonna find out over there?",2,3.4499999999999886,False,False,True,0.0
463.90999999999997,473.76,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"well i could, they do have additional taxes such a,s i could name you some of them but we don't have all (()) with the car rental, #[overlap_start] but what i could do is i #[overlap_end]",1,9.850000000000023,False,False,True,0.1406
472.36,473.79,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] ((but do you know how much))#[overlap_end],2,1.4300000000000068,False,False,True,0.0
473.82,474.79,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,(()),2,0.9700000000000273,False,False,True,0.0
475.79,481.98,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"no, but what i could do is i could call the car rental and i can check for all fees they have. if that's okay with you.",1,6.189999999999998,False,False,True,0.1901
482.7,484.82,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"okay, so what kind of car is this again?",2,2.1200000000000045,False,False,True,0.2263
485.28,488.75,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,this a economy (()) vehicle.,1,3.4700000000000273,False,False,True,0.0
489.33,491.56,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,"okay, but wha~ what brand of a car is it?",2,2.230000000000018,False,False,True,0.1154
492.22,493.64,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#uh let me get it here.,1,1.419999999999959,False,False,True,0.0
493.66,495.76,unknown,unknown,nan,2.099999999999966,True,False,False,0.0
495.79,497.58,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,it's a (()),1,1.7899999999999636,False,False,True,0.0
498.42,499.13,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,a what?,2,0.7099999999999795,False,False,True,0.0
499.67,502.19,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,a (()),1,2.519999999999982,False,False,True,0.0
502.78,503.3,unknown,unknown,nan,0.5200000000000387,True,False,False,0.0
504.22,505.86,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,(()),2,1.6399999999999864,False,False,True,0.0
507.01,508.28,unknown,unknown,nan,1.2699999999999818,True,False,False,0.0
509.86,511.3,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] (()) what's the (())? #[overlap_end],2,1.4399999999999977,False,False,True,0.0
510.15,510.72,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,#[overlap_start] did you hear me? #[overlap_end],1,0.57000000000005,False,False,True,0.0
512.21,513.91,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,it's a chrysler? #[noise],2,1.6999999999999318,False,False,True,0.0
514.88,523.69,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,"#um no, okay, let me spell it out 'cause maybe you're not understanding me. #[overlap_start] it's r #[overlap_end] yeah r e n a u l t",1,8.81000000000006,False,False,True,0.2263
519.99,520.87,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#[overlap_start] okay. #[overlap_end],2,0.8799999999999955,False,False,True,0.2263
524.66,528.09,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_1,then another word c a p t u r.,1,3.4300000000000637,False,False,True,0.0
530.49,531.76,en_US_a7203127-0f0f-43e0-9ec0-1f28760c2525_2,#uh (()) one.,2,1.2699999999999818,False,False,True,0.0
532.24,532.82,unknown,unknown,nan,0.5800000000000409,True,False,False,0.0
